"STATION","DATE","ARH","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00013968","2023-08-10",,"   22",,,,"    0","    0","    0","  271","  339","  217",,"   30","   50","   40","   58",,,,,
"USW00013968","2023-08-11",,"   35",,,,"    0","    0","    0","  300","  372","  244",,"   40","   20","   89","  134",,,,,
"USW00013968","2023-08-12",,"   36",,," 0126","   33","    0","    0","  299","  344","  256",,"  160","  150","   72","   98","    1",,"    1","    1",
"USW00013968","2023-08-13",,"   38",,,,"  163","    0","    0","  289","  356","  211",,"  300","  310","  206","  291","    1",,"    1",,
"USW00013968","2023-08-14",,"   43",,,,"   89","    0","    0","  262","  294","  194",,"  300","  310","  148","  233","    1",,"    1",,
"USW00013968","2023-08-15",,"   27",,,,"    0","    0","    0","  232","  294","  172",,"  340","  360","   72","  116",,,,,
"USW00013968","2023-08-16",,"   25",,,,"    0","    0","    0","  237","  306","  167",,"  180","  150","   63","   89",,,,,
"USW00013968","2023-08-17",,"   44",,,,"    0","    0","    0","  267","  333","  211",,"  180","  180","   94","  125",,,,,
"USW00013968","2023-08-18",,"   26",,,,"    0","    0","    0","  273","  344","  194",,"  120","  130","   54","   67",,,,,
"USW00013968","2023-08-19",,"   42",,,,"    0","    0","    0","  310","  389","  256",,"  180","  170","   67","   94",,,,,
"USW00013968","2023-08-20",,"   15",,,,"    0","    0","    0","  330","  406","  239",,"  170","  320","   54","   67",,,,,
"USW00013968","2023-08-21",,"   13",,,,"    0","    0","    0","  320","  394","  244",,"  340","   10","   40","   81",,,,,
"USW00013968","2023-08-22",,"   16",,,,"    0","    0","    0","  323","  378","  267",,"  150","  160","   54","   72",,,,,
"USW00013968","2023-08-23",,"   25",,,,"    0","    0","    0","  318","  367","  261",,"  160","  190","   54","   81",,,,,
"USW00013968","2023-08-24",,"   31",,,,"    0","    0","    0","  324","  389","  278",,"  240","  240","   63","   89",,,,,
"USW00013968","2023-08-25",,"   25",,,,"   94","    0","    0","  324","  400","  250",,"   10","   20","  107","  152",,,"    1","    1",
"USW00013968","2023-08-26",,"   45",,,,"    0","    0","    0","  316","  350","  267",,"  360","   10","   89","  103",,,,,
"USW00013968","2023-08-27",,"   41",,," 1221","    0","    0","    0","  281","  322","  233",,"   40","   40","   72","  121",,,,,
"USW00013968","2023-08-28",,,,,,,,,"  244",,,,,,,,,,,,
"USW00013988","2023-01-01",,"   14",,,,"    0",,,,"  144","    0",,"   60","   60","   45","   67","    1",,,"    1",
"USW00013988","2023-01-02",,"   30",,,,"  467",,,,"  139","   56",,"   80","   70","   72","  112","    1","    1","    1",,
"USW00013988","2023-01-03",,"   61",,,,"    0",,,,"  139","    6",,"  230","  240","  116","  165","    1",,,,
"USW00013988","2023-01-04",,"   54",,,,"    0",,,,"   78","    6",,"  280","  310","   94","  139",,,,,
"USW00013988","2023-01-05",,"   37",,,,"    0",,,,"   67","  -27",,"  290","  290","   89","  125",,,,,
"USW00013988","2023-01-06",,"   22",,,,"    0",,,,"  106","  -49",,"   70","   80","   58","   94",,,,,
"USW00013988","2023-01-07",,"   37",,,,"    0",,,,"   28","   -5",,"   20","   60","   63","   94",,,,,
"USW00013988","2023-01-08",,"   11",,,,"    0",,,,"   89","  -43",,"  220","  230","   45","   63","    1",,,"    1",
"USW00013988","2023-01-09",,"   26",,,,"    0",,,,"  156","  -27",,"  210","  220","   94","  125","    1",,,,
"USW00013988","2023-01-10",,"   14",,,,"    0",,,,"  144","  -16",,"  120","   80","   45","   67",,,,,
"USW00013988","2023-01-11",,"   23",,,,"    0",,,,"  128","  -16",,"  350","  350","  103","  143",,,,,
"USW00013988","2023-01-12",,"   63",,,,"    3",,,,"   28","  -27",,"  340","  330","  112","  157","    1",,,"    1",
"USW00013988","2023-01-13",,"   23",,,,"    0",,,,"   17","  -49",,"  350","  350","   72","   98",,,,,
"USW00013988","2023-01-14",,"   31",,,,"    0",,,,"   89","  -49",,"  170","  160","   72","  107",,,,,
"USW00013988","2023-01-15",,"   53",,,,"    0",,,,"  144","   39",,"  150","  180","   94","  148",,,,,
"USW00013988","2023-01-16",,"   62",,,,"    0",,,,"  150","   44",,"  210","  200","  134","  192",,,,,
"USW00013988","2023-01-17",,"   26",,,,"    0",,,,"   89","    6",,"  310","  320","   58","   85",,,,,
"USW00013988","2023-01-18",,"   43",,,,"   94",,,,"   44","   17",,"   60","   70","  112","  170","    1",,,,
"USW00013988","2023-01-19",,"   58",,,,"    0",,,,"   33","  -27",,"  230","  290","  103","  148","    1",,,,
"USW00013988","2023-01-20",,"   17",,,,"    0",,,,"   67","  -32",,"  310","  310","   45","   67",,,,,
"USW00013988","2023-01-21",,"   15",,,,"    3",,,,"   39","  -27",,"  200","  200","   40","   54","    1",,,,
"USW00013988","2023-01-22",,"   25",,,,"    0",,,,"    6","  -32",,"  310","  310","   58","   76","    1",,,"    1",
"USW00013988","2023-01-23",,"   30",,,,"    0",,,,"   56","  -55",,"  240","  250","   67","   98","    1",,,"    1",
"USW00013988","2023-01-24",,"    3",,,,"    3",,,,"   44","  -32",,"  330","  260","   22","   31","    1",,,"    1",
"USW00013988","2023-01-25",,"   46",,,,"   13",,,,"   17","  -49",,"  310","  300","   98","  139","    1",,,,
"USW00013988","2023-01-26",,"   37",,,,"    0",,,,"   -5","  -93",,"  290","  300","   81","  130",,,,,
"USW00013988","2023-01-27",,"   40",,,,"    0",,,,"  106","  -27",,"  210","  220","  103","  134",,,,,
"USW00013988","2023-01-28",,"   51",,,,"    0",,,,"  122","  -60",,"  340","  340","   98","  125",,,,,
"USW00013988","2023-01-29",,"   63",,,,"    0",,,,"  -43"," -105",,"   10","  350","   89","  121",,,,,
"USW00013988","2023-01-30",,"   46",,,,"    0",,,,"  -60"," -110",,"   10","   10","   81","  107",,,,,
"USW00013988","2023-01-31",,"   21",,,,"    0",,,,"  -32"," -127",,"  230","  270","   36","   63",,,,,
"USW00013988","2023-02-01",,"   30",,,,"    0",,,,"   39"," -116",,"  210","  200","   63","   89",,,,,
"USW00013988","2023-02-02",,"   43",,,,"    0",,,,"  106","  -93",,"  350","  350","   98","  130",,,,,
"USW00013988","2023-02-03",,"   28",,,,"    0",,,,"   17"," -132",,"  160","  120","   58","   85",,,,,
"USW00013988","2023-02-04",,"   64",,,,"    0",,,,"  122","  -10",,"  210","  210","  112","  165",,,,,
"USW00013988","2023-02-05",,"   19",,,,"    0",,,,"  167","  -27",,"  230","  220","   58","   72",,,,,
"USW00013988","2023-02-06",,"   56",,,,"    0",,,,"  217","  -10",,"  190","  200","  139","  215",,,,,
"USW00013988","2023-02-07",,"   26",,,,"    0",,,,"  122","  -21",,"  290","  300","   58","   89",,,,,
"USW00013988","2023-02-08",,"   24",,,,"   48",,,,"   72","  -49",,"  360","  360","   67","   94","    1",,,,
"USW00013988","2023-02-09",,"   47",,,,"  226",,,,"   44","    0",,"  290","  320","   81","  139","    1",,"    1",,
"USW00013988","2023-02-10",,"   29",,,,"    0",,,,"   22","  -55",,"  330","  330","   72","  103",,,,,
"USW00013988","2023-02-11",,"   11",,,,"    0",,,,"  100","  -66",,"  200","  220","   45","   63",,,,,
"USW00013988","2023-02-12",,"   34",,,,"    0",,,,"  172","  -16",,"  210","  200","   98","  125",,,,,
"USW00013988","2023-02-13",,"   23",,,,"    0",,,,"  161","  -32",,"  160","  170","   54","   72",,,,,
"USW00013988","2023-02-14",,"   55",,,,"   74",,,,"  128","   61",,"  210","  200","  174","  250","    1",,"    1",,
"USW00013988","2023-02-15",,"   50",,,,"    0",,,,"   61","    6",,"  270","  260","   98","  157",,,,,
"USW00013988","2023-02-16",,"   45",,,,"    0",,,,"    6","  -66",,"  320","  320","   81","  125","    1",,"    1",,
"USW00013988","2023-02-17",,"   32",,,,"    0",,,,"   78","  -99",,"  210","  200","   76","  116",,,,,
"USW00013988","2023-02-18",,"   68",,,,"    0",,,,"  144","    0",,"  200","  200","  130","  170",,,,,
"USW00013988","2023-02-19",,"   36",,,,"    0",,,,"  144","   11",,"  210","  180","  103","  152",,,,,
"USW00013988","2023-02-20",,"   22",,,,"    0",,,,"  172","  -21",,"  280","  290","   81","  134","    1",,,,
"USW00013988","2023-02-21",,"   35",,,,"    0",,,,"  161","   -5",,"  130","  130","   81","  152",,,,,
"USW00013988","2023-02-22",,"   54",,,,"    5",,,,"  194","    0",,"  160","  170","  125","  197","    1",,,,
"USW00013988","2023-02-23",,"   56",,,,"    0",,,,"    0","  -82",,"  290","  280","  103","  143",,,,,
"USW00013988","2023-02-24",,"   35",,,,"    8",,,,"   -5"," -105",,"   90","  100","   72","  107","    1",,,,
"USW00013988","2023-02-25",,"   25",,,,"    0",,,,"   89","  -60",,"  210","  200","   58","   76",,,,,
"USW00013988","2023-02-26",,"   28",,,,"    3",,,,"  161","    6",,"  150","  150","   81","  116","    1",,"    1","    1",
"USW00013988","2023-02-27",,"   65",,,,"  107",,,,"  183","   72",,"  200","  200","  143","  228","    1",,"    1",,
"USW00013988","2023-02-28",,"   28",,,,"    0",,,,"  189","   22",,"   70","  100","   67","  107",,,,,
"USW00013988","2023-03-01",,"   32",,,,"    0",,,,"  167","   28",,"  350","  360","   72","  107",,,,,
"USW00013988","2023-03-02",,"   45",,,,"    0",,,,"   72","   -5",,"   50","   60","   67","   98",,,,,
"USW00013988","2023-03-03",,"   32",,,,"   61",,,,"  133","   28",,"   10","  360","   89","  121","    1",,,,
"USW00013988","2023-03-04",,"   18",,,,"    0",,,,"  161","    6",,"  300","  310","   54","   67",,,,,
"USW00013988","2023-03-05",,"   50",,,,"    0",,,,"  233","   50",,"  190","  200","  112","  170",,,,,
"USW00013988","2023-03-06",,"   44",,,,"    0",,,,"  189","   44",,"  350","  340","   89","  116",,,,,
"USW00013988","2023-03-07",,"   51",,,,"   30",,,,"  100","   33",,"   90","   90","   94","  139","    1",,,,
"USW00013988","2023-03-08",,"   32",,,,"    0",,,,"   72","   56",,"   90","  100","   54","   81","    1",,,,
"USW00013988","2023-03-09",,"   35",,,,"   13",,,,"   61","   33",,"  320","  320","   76","  107","    1",,,"    1",
"USW00013988","2023-03-10",,"   31",,,,"    0",,,,"   50","   17",,"  300","  290","   72","   98",,,,,
"USW00013988","2023-03-11",,"   35",,,,"   20",,,,"   44","   11",,"   80","   90","   63","  103","    1",,,,
"USW00013988","2023-03-12",,"   51",,,,"    0",,,,"   72","  -16",,"  320","  280","   98","  148",,,,,
"USW00013988","2023-03-13",,"   47",,,,"    0",,,,"   17","  -38",,"  350","   10","   81","  116",,,,,
"USW00013988","2023-03-14",,"   24",,,,"    0",,,,"  100","  -55",,"  160","  160","   63","   89",,,,,
"USW00013988","2023-03-15",,"   60",,,,"    0",,,,"  183","   28",,"  190","  170","  125","  170",,,,,
"USW00013988","2023-03-16",,"   59",,,,"   84",,,,"  156","  -10",,"  330","  340","  112","  157","    1",,,,
"USW00013988","2023-03-17",,"   47",,,,"    0",,,,"   61","  -43",,"  330","  290","   94","  130",,,,,
"USW00013988","2023-03-18",,"   61",,,,"    0",,,,"  -10","  -82",,"  310","  320","  107","  161",,,,,
"USW00013988","2023-03-19",,"   42",,,,"    0",,,,"   78","  -88",,"  210","  170","   89","  139",,,,,
"USW00013988","2023-03-20",,"   72",,,,"    0",,,,"  172","    6",,"  220","  210","  130","  179",,,,,
"USW00013988","2023-03-21",,"   43",,,,"   36",,,,"   94","   56",,"  160","  160","   76","  112","    1",,,,
"USW00013988","2023-03-22",,"   26",,,,"    0",,,,"  139","   78",,"   70","   30","   54","   72","    1",,,,
"USW00013988","2023-03-23",,"   44",,,,"    0",,,,"  111","   33",,"  350","  350","   76","  103","    1",,,,
"USW00013988","2023-03-24",,"   39",,,,"  244",,,,"  122","   28",,"   60","   60","   76","  116","    1",,,,
"USW00013988","2023-03-25",,"   26",,,,"    8",,,,"  172","   22",,"  220","  210","   67","   94","    1",,,,
"USW00013988","2023-03-26",,"   40",,,,"    0",,,,"   83","   17",,"  320","  290","   76","  107","    1",,,,
"USW00013988","2023-03-27",,"   24",,,,"    0",,,,"  117","  -16",,"  340","  310","   72","   98",,,,,
"USW00013988","2023-03-28",,"   32",,,,"    0",,,,"  117","   17",,"  330","  330","   72","   94","    1",,,,
"USW00013988","2023-03-29",,"   26",,,,"    0",,,,"  161","    0",,"  150","  140","   58","   98",,,,,
"USW00013988","2023-03-30",,"   62",,,,"    0",,,,"  211","   44",,"  170","  170","  130","  201",,,,,
"USW00013988","2023-03-31",,"   89",,,,"    0",,,,"  272","   67",,"  260","  250","  165","  233",,,"    1",,
"USW00013988","2023-04-01",,"   51",,,,"    0",,,,"  150","   22",,"  280","  280","  139","  210",,,,,
"USW00013988","2023-04-02",,"   42",,,,"    0",,,,"  267","   67",,"  220","  230","  130","  183",,,,,
"USW00013988","2023-04-03",,"   37",,,,"    0",,,,"  244","  111",,"   20","   70","   67","  107",,,,,
"USW00013988","2023-04-04",,"   70",,,,"    0",,,,"  306","   83",,"  200","  160","  139","  210",,,"    1",,
"USW00013988","2023-04-05",,"   50",,,,"   28",,,,"  111","   17",,"  290","  290","   98","  152",,,"    1",,
"USW00013988","2023-04-06",,"   18",,,,"    0",,,,"  156","    0",,"  170","  170","   58","   76",,,,,
"USW00013988","2023-04-07",,"   28",,,,"    0",,,,"  200","   39",,"  120","  140","   67","   89",,,,,
"USW00013988","2023-04-08",,"   35",,,,"    0",,,,"  211","   78",,"  160","  140","   67","   98",,,,,
"USW00013988","2023-04-09",,"   36",,,,"    0",,,,"  233","   94",,"  170","  170","   76","  121",,,,,
"USW00013988","2023-04-10",,"   29",,,,,,,,"  217","  122",,"  140","  170","   76","  107","    1",,"    1",,
"USW00013988","2023-04-11",,"   29",,,,"    0",,,,"  261","   78",,"  190","  190","   98","  143","    1",,,"    1",
"USW00013988","2023-04-12",,"   61",,,,"    0",,,,"  267","  150",,"  220","  200","  116","  179",,,,,
"USW00013988","2023-04-13",,"   55",,,,"    0",,,,"  272","  128",,"  210","  160","   94","  148",,,,,
"USW00013988","2023-04-14",,"   48",,,,"    0",,,,"  283","  144",,"  190","  200","  103","  139",,,,,
"USW00013988","2023-04-15",,"   48",,,,"  190",,,,"  233","   61",,"  300","  280","  157","  224","    1",,"    1",,
"USW00013988","2023-04-16",,"   68",,,,"    0",,,,"  150","   39",,"  300","  290","  125","  210",,,,,
"USW00013988","2023-04-17",,"   28",,,,"    0",,,,"  217","   28",,"  210","  200","   63","   81",,,,,
"USW00013988","2023-04-18",,"   49",,,,"    0",,,,"  283","  106",,"  190","  190","  103","  157",,,,,
"USW00013988","2023-04-19",,"   75",,,,"    0",,,,"  261","  172",,"  190","  160","  125","  210",,,"    1",,
"USW00013988","2023-04-20",,"   47",,,,"  155",,,,"  217","   94",,"  320","  320","  148","  201","    1",,"    1",,
"USW00013988","2023-04-21",,"   47",,,,"    0",,,,"  156","   56",,"  290","  290","  112","  161",,,,,
"USW00013988","2023-04-22",,"   44",,,,"    0",,,,"   94","   22",,"  300","  300","   94","  143",,,,,
"USW00013988","2023-04-23",,"   25",,,,"    0",,,,"  133","   -5",,"  340","  330","   76","  130",,,,,
"USW00013988","2023-04-24",,"   38",,,,"    0",,,,"  206","   50",,"  210","  170","   94","  165",,,,,
"USW00013988","2023-04-25",,"   26",,,,"    0",,,,"  206","   72",,"  240","  250","   58","   85",,,,,
"USW00013988","2023-04-26",,"   36",,,,"    0",,,,"  200","   89",,"   60","   50","   72","  103",,,,,
"USW00013988","2023-04-27",,"   22",,,,"    0",,,,"  206","  117",,"  120","  120","   58","   72",,,,,
"USW00013988","2023-04-28",,"   26",,,,"    0",,,,"  194","  111",,"  280","  280","   89","  139",,,,,
"USW00013988","2023-04-29",,"   41",,,,"    0",,,,"  239","   83",,"  340","  360","  157","  215",,,,,
"USW00013988","2023-04-30",,"   56",,,,"    0",,,,"  167","   67",,"  300","  310","  125","  188",,,,,
"USW00013988","2023-05-01",,"   48",,,,"    0",,,,"  183","   61",,"  310","  270","  107","  161",,,,,
"USW00013988","2023-05-02",,"   39",,,,"    0",,,,"  194","   67",,"  320","  290","   89","  139",,,,,
"USW00013988","2023-05-03",,"    7",,,,"    0",,,,"  228","   44",,"   10","  360","   45","   58",,,,,
"USW00013988","2023-05-04",,"   30",,,,"    0",,,,"  239","   78",,"  210","  200","  103","  139",,,,,
"USW00013988","2023-05-05",,"   47",,,,"    0",,,,"  267","  139",,"  160","  140","   89","  134",,,,,
"USW00013988","2023-05-06",,"   49",,,,"    0",,,,"  339","  172",,"  210","  200","   98","  125","    1",,,,
